nSeq;I1;I2;O1;O2;A2
6.0;0.0;0.0;0.0;0.0;795.0
7.0;0.0;0.0;0.0;0.0;809.0
8.0;0.0;0.0;0.0;0.0;813.0
9.0;0.0;0.0;0.0;0.0;808.0
10.0;0.0;0.0;0.0;0.0;788.0
11.0;0.0;0.0;0.0;0.0;756.0
12.0;0.0;0.0;0.0;0.0;722.0
13.0;0.0;0.0;0.0;0.0;688.0
14.0;0.0;0.0;0.0;0.0;659.0
15.0;0.0;0.0;0.0;0.0;640.0
0.0;0.0;0.0;0.0;0.0;629.0
1.0;0.0;0.0;0.0;0.0;625.0
2.0;0.0;0.0;0.0;0.0;628.0
3.0;0.0;0.0;0.0;0.0;640.0
4.0;0.0;0.0;0.0;0.0;653.0
5.0;0.0;0.0;0.0;0.0;672.0
6.0;0.0;0.0;0.0;0.0;696.0
7.0;0.0;0.0;0.0;0.0;715.0
8.0;0.0;0.0;0.0;0.0;721.0
9.0;0.0;0.0;0.0;0.0;719.0
10.0;0.0;0.0;0.0;0.0;704.0
11.0;0.0;0.0;0.0;0.0;673.0
12.0;0.0;0.0;0.0;0.0;635.0
13.0;0.0;0.0;0.0;0.0;597.0
14.0;0.0;0.0;0.0;0.0;563.0
15.0;0.0;0.0;0.0;0.0;536.0
0.0;0.0;0.0;0.0;0.0;518.0
1.0;0.0;0.0;0.0;0.0;509.0
2.0;0.0;0.0;0.0;0.0;505.0
3.0;0.0;0.0;0.0;0.0;510.0
4.0;0.0;0.0;0.0;0.0;523.0
5.0;0.0;0.0;0.0;0.0;540.0
6.0;0.0;0.0;0.0;0.0;563.0
7.0;0.0;0.0;0.0;0.0;587.0
8.0;0.0;0.0;0.0;0.0;604.0
9.0;0.0;0.0;0.0;0.0;610.0
10.0;0.0;0.0;0.0;0.0;607.0
11.0;0.0;0.0;0.0;0.0;588.0
12.0;0.0;0.0;0.0;0.0;557.0
13.0;0.0;0.0;0.0;0.0;523.0
14.0;0.0;0.0;0.0;0.0;489.0
15.0;0.0;0.0;0.0;0.0;458.0
0.0;0.0;0.0;0.0;0.0;435.0
1.0;0.0;0.0;0.0;0.0;421.0
2.0;0.0;0.0;0.0;0.0;414.0
3.0;0.0;0.0;0.0;0.0;415.0
4.0;0.0;0.0;0.0;0.0;424.0
5.0;0.0;0.0;0.0;0.0;439.0
6.0;0.0;0.0;0.0;0.0;458.0
7.0;0.0;0.0;0.0;0.0;485.0
8.0;0.0;0.0;0.0;0.0;512.0
9.0;0.0;0.0;0.0;0.0;529.0
10.0;0.0;0.0;0.0;0.0;536.0
11.0;0.0;0.0;0.0;0.0;530.0
12.0;0.0;0.0;0.0;0.0;511.0
13.0;0.0;0.0;0.0;0.0;480.0
14.0;0.0;0.0;0.0;0.0;448.0
15.0;0.0;0.0;0.0;0.0;417.0
0.0;0.0;0.0;0.0;0.0;392.0
1.0;0.0;0.0;0.0;0.0;376.0
2.0;0.0;0.0;0.0;0.0;368.0
3.0;0.0;0.0;0.0;0.0;368.0
4.0;0.0;0.0;0.0;0.0;376.0
5.0;0.0;0.0;0.0;0.0;390.0
6.0;0.0;0.0;0.0;0.0;409.0
7.0;0.0;0.0;0.0;0.0;433.0
8.0;0.0;0.0;0.0;0.0;462.0
9.0;0.0;0.0;0.0;0.0;487.0
10.0;0.0;0.0;0.0;0.0;503.0
11.0;0.0;0.0;0.0;0.0;508.0
12.0;0.0;0.0;0.0;0.0;501.0
13.0;0.0;0.0;0.0;0.0;478.0
14.0;0.0;0.0;0.0;0.0;448.0
15.0;0.0;0.0;0.0;0.0;416.0
0.0;0.0;0.0;0.0;0.0;388.0
1.0;0.0;0.0;0.0;0.0;366.0
2.0;0.0;0.0;0.0;0.0;355.0
3.0;0.0;0.0;0.0;0.0;353.0
4.0;0.0;0.0;0.0;0.0;358.0
5.0;0.0;0.0;0.0;0.0;370.0
6.0;0.0;0.0;0.0;0.0;388.0
7.0;0.0;0.0;0.0;0.0;409.0
8.0;0.0;0.0;0.0;0.0;435.0
9.0;0.0;0.0;0.0;0.0;464.0
10.0;0.0;0.0;0.0;0.0;487.0
11.0;0.0;0.0;0.0;0.0;500.0
12.0;0.0;0.0;0.0;0.0;504.0
13.0;0.0;0.0;0.0;0.0;493.0
14.0;0.0;0.0;0.0;0.0;471.0
15.0;0.0;0.0;0.0;0.0;444.0
0.0;0.0;0.0;0.0;0.0;418.0
1.0;0.0;0.0;0.0;0.0;395.0
2.0;0.0;0.0;0.0;0.0;379.0
3.0;0.0;0.0;0.0;0.0;372.0
4.0;0.0;0.0;0.0;0.0;374.0
5.0;0.0;0.0;0.0;0.0;381.0
6.0;0.0;0.0;0.0;0.0;397.0
7.0;0.0;0.0;0.0;0.0;417.0
8.0;0.0;0.0;0.0;0.0;441.0
9.0;0.0;0.0;0.0;0.0;469.0
10.0;0.0;0.0;0.0;0.0;499.0
11.0;0.0;0.0;0.0;0.0;519.0
12.0;0.0;0.0;0.0;0.0;529.0
13.0;0.0;0.0;0.0;0.0;528.0
14.0;0.0;0.0;0.0;0.0;513.0
15.0;0.0;0.0;0.0;0.0;489.0
0.0;0.0;0.0;0.0;0.0;462.0
1.0;0.0;0.0;0.0;0.0;435.0
2.0;0.0;0.0;0.0;0.0;414.0
3.0;0.0;0.0;0.0;0.0;401.0
4.0;0.0;0.0;0.0;0.0;398.0
5.0;0.0;0.0;0.0;0.0;399.0
6.0;0.0;0.0;0.0;0.0;410.0
7.0;0.0;0.0;0.0;0.0;427.0
8.0;0.0;0.0;0.0;0.0;448.0
9.0;0.0;0.0;0.0;0.0;476.0
10.0;0.0;0.0;0.0;0.0;508.0
11.0;0.0;0.0;0.0;0.0;537.0
12.0;0.0;0.0;0.0;0.0;553.0
13.0;0.0;0.0;0.0;0.0;560.0
14.0;0.0;0.0;0.0;0.0;554.0
15.0;0.0;0.0;0.0;0.0;531.0
0.0;0.0;0.0;0.0;0.0;502.0
1.0;0.0;0.0;0.0;0.0;471.0
2.0;0.0;0.0;0.0;0.0;441.0
3.0;0.0;0.0;0.0;0.0;418.0
4.0;0.0;0.0;0.0;0.0;404.0
5.0;0.0;0.0;0.0;0.0;400.0
6.0;0.0;0.0;0.0;0.0;403.0
7.0;0.0;0.0;0.0;0.0;417.0
8.0;0.0;0.0;0.0;0.0;436.0
9.0;0.0;0.0;0.0;0.0;459.0
10.0;0.0;0.0;0.0;0.0;486.0
11.0;0.0;0.0;0.0;0.0;517.0
12.0;0.0;0.0;0.0;0.0;542.0
13.0;0.0;0.0;0.0;0.0;556.0
14.0;0.0;0.0;0.0;0.0;559.0
15.0;0.0;0.0;0.0;0.0;547.0
0.0;0.0;0.0;0.0;0.0;524.0
1.0;0.0;0.0;0.0;0.0;495.0
2.0;0.0;0.0;0.0;0.0;463.0
3.0;0.0;0.0;0.0;0.0;435.0
4.0;0.0;0.0;0.0;0.0;415.0
5.0;0.0;0.0;0.0;0.0;403.0
6.0;0.0;0.0;0.0;0.0;399.0
7.0;0.0;0.0;0.0;0.0;403.0
8.0;0.0;0.0;0.0;0.0;415.0
9.0;0.0;0.0;0.0;0.0;434.0
10.0;0.0;0.0;0.0;0.0;457.0
11.0;0.0;0.0;0.0;0.0;487.0
12.0;0.0;0.0;0.0;0.0;519.0
13.0;0.0;0.0;0.0;0.0;540.0
14.0;0.0;0.0;0.0;0.0;550.0
15.0;0.0;0.0;0.0;0.0;550.0
0.0;0.0;0.0;0.0;0.0;535.0
1.0;0.0;0.0;0.0;0.0;511.0
2.0;0.0;0.0;0.0;0.0;482.0
3.0;0.0;0.0;0.0;0.0;454.0
4.0;0.0;0.0;0.0;0.0;430.0
5.0;0.0;0.0;0.0;0.0;415.0
6.0;0.0;0.0;0.0;0.0;406.0
7.0;0.0;0.0;0.0;0.0;404.0
8.0;0.0;0.0;0.0;0.0;408.0
9.0;0.0;0.0;0.0;0.0;419.0
10.0;0.0;0.0;0.0;0.0;436.0
11.0;0.0;0.0;0.0;0.0;457.0
12.0;0.0;0.0;0.0;0.0;483.0
13.0;0.0;0.0;0.0;0.0;508.0
14.0;0.0;0.0;0.0;0.0;523.0
15.0;0.0;0.0;0.0;0.0;530.0
0.0;0.0;0.0;0.0;0.0;524.0
1.0;0.0;0.0;0.0;0.0;501.0
2.0;0.0;0.0;0.0;0.0;472.0
3.0;0.0;0.0;0.0;0.0;443.0
4.0;0.0;0.0;0.0;0.0;413.0
5.0;0.0;0.0;0.0;0.0;389.0
6.0;0.0;0.0;0.0;0.0;374.0
7.0;0.0;0.0;0.0;0.0;367.0
8.0;0.0;0.0;0.0;0.0;366.0
9.0;0.0;0.0;0.0;0.0;372.0
10.0;0.0;0.0;0.0;0.0;385.0
11.0;0.0;0.0;0.0;0.0;403.0
12.0;0.0;0.0;0.0;0.0;427.0
13.0;0.0;0.0;0.0;0.0;456.0
14.0;0.0;0.0;0.0;0.0;479.0
15.0;0.0;0.0;0.0;0.0;492.0
0.0;0.0;0.0;0.0;0.0;497.0
1.0;0.0;0.0;0.0;0.0;490.0
2.0;0.0;0.0;0.0;0.0;470.0
3.0;0.0;0.0;0.0;0.0;443.0
4.0;0.0;0.0;0.0;0.0;414.0
5.0;0.0;0.0;0.0;0.0;390.0
6.0;0.0;0.0;0.0;0.0;373.0
7.0;0.0;0.0;0.0;0.0;363.0
8.0;0.0;0.0;0.0;0.0;360.0
9.0;0.0;0.0;0.0;0.0;364.0
10.0;0.0;0.0;0.0;0.0;377.0
11.0;0.0;0.0;0.0;0.0;396.0
12.0;0.0;0.0;0.0;0.0;419.0
13.0;0.0;0.0;0.0;0.0;448.0
14.0;0.0;0.0;0.0;0.0;478.0
15.0;0.0;0.0;0.0;0.0;499.0
0.0;0.0;0.0;0.0;0.0;510.0
1.0;0.0;0.0;0.0;0.0;512.0
2.0;0.0;0.0;0.0;0.0;499.0
3.0;0.0;0.0;0.0;0.0;475.0
4.0;0.0;0.0;0.0;0.0;448.0
5.0;0.0;0.0;0.0;0.0;422.0
6.0;0.0;0.0;0.0;0.0;398.0
7.0;0.0;0.0;0.0;0.0;382.0
8.0;0.0;0.0;0.0;0.0;374.0
9.0;0.0;0.0;0.0;0.0;373.0
10.0;0.0;0.0;0.0;0.0;381.0
11.0;0.0;0.0;0.0;0.0;397.0
12.0;0.0;0.0;0.0;0.0;417.0
13.0;0.0;0.0;0.0;0.0;444.0
14.0;0.0;0.0;0.0;0.0;477.0
15.0;0.0;0.0;0.0;0.0;511.0
0.0;0.0;0.0;0.0;0.0;534.0
1.0;0.0;0.0;0.0;0.0;548.0
2.0;0.0;0.0;0.0;0.0;549.0
