nSeq;I1;I2;O1;O2;A2
7.0;0.0;0.0;0.0;0.0;475.0
8.0;0.0;0.0;0.0;0.0;474.0
9.0;0.0;0.0;0.0;0.0;474.0
10.0;0.0;0.0;0.0;0.0;475.0
11.0;0.0;0.0;0.0;0.0;475.0
12.0;0.0;0.0;0.0;0.0;475.0
13.0;0.0;0.0;0.0;0.0;474.0
14.0;0.0;0.0;0.0;0.0;474.0
15.0;0.0;0.0;0.0;0.0;475.0
0.0;0.0;0.0;0.0;0.0;475.0
1.0;0.0;0.0;0.0;0.0;476.0
2.0;0.0;0.0;0.0;0.0;476.0
3.0;0.0;0.0;0.0;0.0;476.0
4.0;0.0;0.0;0.0;0.0;476.0
5.0;0.0;0.0;0.0;0.0;477.0
6.0;0.0;0.0;0.0;0.0;478.0
7.0;0.0;0.0;0.0;0.0;478.0
8.0;0.0;0.0;0.0;0.0;478.0
9.0;0.0;0.0;0.0;0.0;478.0
10.0;0.0;0.0;0.0;0.0;478.0
11.0;0.0;0.0;0.0;0.0;479.0
12.0;0.0;0.0;0.0;0.0;478.0
13.0;0.0;0.0;0.0;0.0;477.0
14.0;0.0;0.0;0.0;0.0;477.0
15.0;0.0;0.0;0.0;0.0;477.0
0.0;0.0;0.0;0.0;0.0;477.0
1.0;0.0;0.0;0.0;0.0;478.0
2.0;0.0;0.0;0.0;0.0;479.0
3.0;0.0;0.0;0.0;0.0;480.0
4.0;0.0;0.0;0.0;0.0;481.0
5.0;0.0;0.0;0.0;0.0;482.0
6.0;0.0;0.0;0.0;0.0;482.0
7.0;0.0;0.0;0.0;0.0;483.0
8.0;0.0;0.0;0.0;0.0;485.0
9.0;0.0;0.0;0.0;0.0;486.0
10.0;0.0;0.0;0.0;0.0;487.0
11.0;0.0;0.0;0.0;0.0;486.0
12.0;0.0;0.0;0.0;0.0;486.0
13.0;0.0;0.0;0.0;0.0;485.0
14.0;0.0;0.0;0.0;0.0;485.0
15.0;0.0;0.0;0.0;0.0;486.0
0.0;0.0;0.0;0.0;0.0;485.0
1.0;0.0;0.0;0.0;0.0;486.0
2.0;0.0;0.0;0.0;0.0;486.0
3.0;0.0;0.0;0.0;0.0;485.0
4.0;0.0;0.0;0.0;0.0;484.0
5.0;0.0;0.0;0.0;0.0;485.0
6.0;0.0;0.0;0.0;0.0;486.0
7.0;0.0;0.0;0.0;0.0;487.0
8.0;0.0;0.0;0.0;0.0;487.0
9.0;0.0;0.0;0.0;0.0;488.0
10.0;0.0;0.0;0.0;0.0;488.0
11.0;0.0;0.0;0.0;0.0;488.0
12.0;0.0;0.0;0.0;0.0;490.0
13.0;0.0;0.0;0.0;0.0;489.0
14.0;0.0;0.0;0.0;0.0;489.0
15.0;0.0;0.0;0.0;0.0;491.0
0.0;0.0;0.0;0.0;0.0;491.0
1.0;0.0;0.0;0.0;0.0;492.0
2.0;0.0;0.0;0.0;0.0;492.0
3.0;0.0;0.0;0.0;0.0;492.0
4.0;0.0;0.0;0.0;0.0;493.0
5.0;0.0;0.0;0.0;0.0;493.0
6.0;0.0;0.0;0.0;0.0;493.0
7.0;0.0;0.0;0.0;0.0;493.0
8.0;0.0;0.0;0.0;0.0;492.0
9.0;0.0;0.0;0.0;0.0;492.0
10.0;0.0;0.0;0.0;0.0;493.0
11.0;0.0;0.0;0.0;0.0;494.0
12.0;0.0;0.0;0.0;0.0;494.0
13.0;0.0;0.0;0.0;0.0;495.0
14.0;0.0;0.0;0.0;0.0;496.0
15.0;0.0;0.0;0.0;0.0;496.0
0.0;0.0;0.0;0.0;0.0;497.0
1.0;0.0;0.0;0.0;0.0;498.0
2.0;0.0;0.0;0.0;0.0;499.0
3.0;0.0;0.0;0.0;0.0;500.0
4.0;0.0;0.0;0.0;0.0;501.0
5.0;0.0;0.0;0.0;0.0;502.0
6.0;0.0;0.0;0.0;0.0;500.0
7.0;0.0;0.0;0.0;0.0;499.0
8.0;0.0;0.0;0.0;0.0;497.0
9.0;0.0;0.0;0.0;0.0;497.0
10.0;0.0;0.0;0.0;0.0;497.0
11.0;0.0;0.0;0.0;0.0;498.0
12.0;0.0;0.0;0.0;0.0;499.0
13.0;0.0;0.0;0.0;0.0;499.0
14.0;0.0;0.0;0.0;0.0;499.0
15.0;0.0;0.0;0.0;0.0;498.0
0.0;0.0;0.0;0.0;0.0;497.0
1.0;0.0;0.0;0.0;0.0;498.0
2.0;0.0;0.0;0.0;0.0;499.0
3.0;0.0;0.0;0.0;0.0;499.0
4.0;0.0;0.0;0.0;0.0;500.0
5.0;0.0;0.0;0.0;0.0;500.0
6.0;0.0;0.0;0.0;0.0;502.0
7.0;0.0;0.0;0.0;0.0;502.0
8.0;0.0;0.0;0.0;0.0;503.0
9.0;0.0;0.0;0.0;0.0;504.0
10.0;0.0;0.0;0.0;0.0;505.0
11.0;0.0;0.0;0.0;0.0;505.0
12.0;0.0;0.0;0.0;0.0;504.0
13.0;0.0;0.0;0.0;0.0;504.0
14.0;0.0;0.0;0.0;0.0;504.0
15.0;0.0;0.0;0.0;0.0;504.0
0.0;0.0;0.0;0.0;0.0;505.0
1.0;0.0;0.0;0.0;0.0;505.0
2.0;0.0;0.0;0.0;0.0;505.0
3.0;0.0;0.0;0.0;0.0;504.0
4.0;0.0;0.0;0.0;0.0;504.0
5.0;0.0;0.0;0.0;0.0;504.0
6.0;0.0;0.0;0.0;0.0;504.0
7.0;0.0;0.0;0.0;0.0;504.0
8.0;0.0;0.0;0.0;0.0;504.0
9.0;0.0;0.0;0.0;0.0;503.0
10.0;0.0;0.0;0.0;0.0;503.0
11.0;0.0;0.0;0.0;0.0;503.0
12.0;0.0;0.0;0.0;0.0;503.0
13.0;0.0;0.0;0.0;0.0;503.0
14.0;0.0;0.0;0.0;0.0;504.0
15.0;0.0;0.0;0.0;0.0;503.0
0.0;0.0;0.0;0.0;0.0;503.0
1.0;0.0;0.0;0.0;0.0;503.0
2.0;0.0;0.0;0.0;0.0;504.0
3.0;0.0;0.0;0.0;0.0;505.0
4.0;0.0;0.0;0.0;0.0;506.0
5.0;0.0;0.0;0.0;0.0;506.0
6.0;0.0;0.0;0.0;0.0;506.0
7.0;0.0;0.0;0.0;0.0;506.0
8.0;0.0;0.0;0.0;0.0;505.0
9.0;0.0;0.0;0.0;0.0;506.0
10.0;0.0;0.0;0.0;0.0;507.0
11.0;0.0;0.0;0.0;0.0;508.0
12.0;0.0;0.0;0.0;0.0;508.0
13.0;0.0;0.0;0.0;0.0;508.0
14.0;0.0;0.0;0.0;0.0;508.0
15.0;0.0;0.0;0.0;0.0;508.0
0.0;0.0;0.0;0.0;0.0;508.0
1.0;0.0;0.0;0.0;0.0;507.0
2.0;0.0;0.0;0.0;0.0;507.0
3.0;0.0;0.0;0.0;0.0;506.0
4.0;0.0;0.0;0.0;0.0;506.0
5.0;0.0;0.0;0.0;0.0;507.0
6.0;0.0;0.0;0.0;0.0;507.0
7.0;0.0;0.0;0.0;0.0;508.0
8.0;0.0;0.0;0.0;0.0;508.0
9.0;0.0;0.0;0.0;0.0;510.0
10.0;0.0;0.0;0.0;0.0;511.0
