nSeq;I1;I2;O1;O2;A2
1;0;0;0;0;497
2;0;0;0;0;496
3;0;0;0;0;496
4;0;0;0;0;496
5;0;0;0;0;497
6;0;0;0;0;497
7;0;0;0;0;497
8;0;0;0;0;498
9;0;0;0;0;499
10;0;0;0;0;499
11;0;0;0;0;499
12;0;0;0;0;500
13;0;0;0;0;501
14;0;0;0;0;502
15;0;0;0;0;503
0;0;0;0;0;502
1;0;0;0;0;501
2;0;0;0;0;501
3;0;0;0;0;500
4;0;0;0;0;499
5;0;0;0;0;499
6;0;0;0;0;499
7;0;0;0;0;498
8;0;0;0;0;499
9;0;0;0;0;499
10;0;0;0;0;499
11;0;0;0;0;499
12;0;0;0;0;499
13;0;0;0;0;499
14;0;0;0;0;499
15;0;0;0;0;500
0;0;0;0;0;499
1;0;0;0;0;499
2;0;0;0;0;499
3;0;0;0;0;498
4;0;0;0;0;499
5;0;0;0;0;499
6;0;0;0;0;499
7;0;0;0;0;499
8;0;0;0;0;499
9;0;0;0;0;500
10;0;0;0;0;501
11;0;0;0;0;502
12;0;0;0;0;502
13;0;0;0;0;502
14;0;0;0;0;502
15;0;0;0;0;501
0;0;0;0;0;500
1;0;0;0;0;501
2;0;0;0;0;499
3;0;0;0;0;499
4;0;0;0;0;498
5;0;0;0;0;499
6;0;0;0;0;500
7;0;0;0;0;501
8;0;0;0;0;501
9;0;0;0;0;502
10;0;0;0;0;503
11;0;0;0;0;504
12;0;0;0;0;504
13;0;0;0;0;505
14;0;0;0;0;505
15;0;0;0;0;507
0;0;0;0;0;509
1;0;0;0;0;510
2;0;0;0;0;511
3;0;0;0;0;512
4;0;0;0;0;514
5;0;0;0;0;515
6;0;0;0;0;514
7;0;0;0;0;514
8;0;0;0;0;513
9;0;0;0;0;513
10;0;0;0;0;512
11;0;0;0;0;511
12;0;0;0;0;511
13;0;0;0;0;511
14;0;0;0;0;511
15;0;0;0;0;513
0;0;0;0;0;514
1;0;0;0;0;516
2;0;0;0;0;519
3;0;0;0;0;521
4;0;0;0;0;523
5;0;0;0;0;523
6;0;0;0;0;523
7;0;0;0;0;522
8;0;0;0;0;520
9;0;0;0;0;519
10;0;0;0;0;517
11;0;0;0;0;518
12;0;0;0;0;519
13;0;0;0;0;520
14;0;0;0;0;521
15;0;0;0;0;521
0;0;0;0;0;521
1;0;0;0;0;521
2;0;0;0;0;521
3;0;0;0;0;521
4;0;0;0;0;521
5;0;0;0;0;522
6;0;0;0;0;523
7;0;0;0;0;523
8;0;0;0;0;523
9;0;0;0;0;522
10;0;0;0;0;521
11;0;0;0;0;519
12;0;0;0;0;517
13;0;0;0;0;515
14;0;0;0;0;513
15;0;0;0;0;512
0;0;0;0;0;510
1;0;0;0;0;507
2;0;0;0;0;504
3;0;0;0;0;502
4;0;0;0;0;498
5;0;0;0;0;495
6;0;0;0;0;493
7;0;0;0;0;492
8;0;0;0;0;492
9;0;0;0;0;491
10;0;0;0;0;489
11;0;0;0;0;489
12;0;0;0;0;490
13;0;0;0;0;490
14;0;0;0;0;491
15;0;0;0;0;490
0;0;0;0;0;491
1;0;0;0;0;492
2;0;0;0;0;493
3;0;0;0;0;494
4;0;0;0;0;495
5;0;0;0;0;495
