nSeq;I1;I2;O1;O2;A2
0.0;0.0;0.0;0.0;0.0;548.0
1.0;0.0;0.0;0.0;0.0;546.0
2.0;0.0;0.0;0.0;0.0;545.0
3.0;0.0;0.0;0.0;0.0;544.0
4.0;0.0;0.0;0.0;0.0;545.0
5.0;0.0;0.0;0.0;0.0;543.0
6.0;0.0;0.0;0.0;0.0;542.0
7.0;0.0;0.0;0.0;0.0;541.0
8.0;0.0;0.0;0.0;0.0;538.0
9.0;0.0;0.0;0.0;0.0;536.0
10.0;0.0;0.0;0.0;0.0;539.0
11.0;0.0;0.0;0.0;0.0;540.0
12.0;0.0;0.0;0.0;0.0;541.0
13.0;0.0;0.0;0.0;0.0;545.0
14.0;0.0;0.0;0.0;0.0;552.0
15.0;0.0;0.0;0.0;0.0;559.0
0.0;0.0;0.0;0.0;0.0;568.0
1.0;0.0;0.0;0.0;0.0;573.0
2.0;0.0;0.0;0.0;0.0;577.0
3.0;0.0;0.0;0.0;0.0;579.0
4.0;0.0;0.0;0.0;0.0;579.0
5.0;0.0;0.0;0.0;0.0;577.0
6.0;0.0;0.0;0.0;0.0;575.0
7.0;0.0;0.0;0.0;0.0;569.0
8.0;0.0;0.0;0.0;0.0;565.0
9.0;0.0;0.0;0.0;0.0;562.0
10.0;0.0;0.0;0.0;0.0;561.0
11.0;0.0;0.0;0.0;0.0;561.0
12.0;0.0;0.0;0.0;0.0;563.0
13.0;0.0;0.0;0.0;0.0;564.0
14.0;0.0;0.0;0.0;0.0;564.0
15.0;0.0;0.0;0.0;0.0;564.0
0.0;0.0;0.0;0.0;0.0;564.0
1.0;0.0;0.0;0.0;0.0;562.0
2.0;0.0;0.0;0.0;0.0;563.0
3.0;0.0;0.0;0.0;0.0;564.0
4.0;0.0;0.0;0.0;0.0;566.0
5.0;0.0;0.0;0.0;0.0;567.0
6.0;0.0;0.0;0.0;0.0;569.0
7.0;0.0;0.0;0.0;0.0;568.0
8.0;0.0;0.0;0.0;0.0;567.0
9.0;0.0;0.0;0.0;0.0;564.0
10.0;0.0;0.0;0.0;0.0;563.0
11.0;0.0;0.0;0.0;0.0;563.0
12.0;0.0;0.0;0.0;0.0;562.0
13.0;0.0;0.0;0.0;0.0;563.0
14.0;0.0;0.0;0.0;0.0;566.0
15.0;0.0;0.0;0.0;0.0;572.0
0.0;0.0;0.0;0.0;0.0;577.0
1.0;0.0;0.0;0.0;0.0;584.0
2.0;0.0;0.0;0.0;0.0;588.0
3.0;0.0;0.0;0.0;0.0;589.0
4.0;0.0;0.0;0.0;0.0;586.0
5.0;0.0;0.0;0.0;0.0;582.0
6.0;0.0;0.0;0.0;0.0;578.0
7.0;0.0;0.0;0.0;0.0;578.0
8.0;0.0;0.0;0.0;0.0;575.0
9.0;0.0;0.0;0.0;0.0;575.0
10.0;0.0;0.0;0.0;0.0;575.0
11.0;0.0;0.0;0.0;0.0;578.0
12.0;0.0;0.0;0.0;0.0;580.0
13.0;0.0;0.0;0.0;0.0;582.0
14.0;0.0;0.0;0.0;0.0;583.0
15.0;0.0;0.0;0.0;0.0;583.0
0.0;0.0;0.0;0.0;0.0;583.0
1.0;0.0;0.0;0.0;0.0;583.0
2.0;0.0;0.0;0.0;0.0;582.0
3.0;0.0;0.0;0.0;0.0;580.0
4.0;0.0;0.0;0.0;0.0;578.0
5.0;0.0;0.0;0.0;0.0;575.0
6.0;0.0;0.0;0.0;0.0;576.0
7.0;0.0;0.0;0.0;0.0;578.0
8.0;0.0;0.0;0.0;0.0;580.0
9.0;0.0;0.0;0.0;0.0;581.0
10.0;0.0;0.0;0.0;0.0;585.0
11.0;0.0;0.0;0.0;0.0;590.0
12.0;0.0;0.0;0.0;0.0;592.0
13.0;0.0;0.0;0.0;0.0;592.0
14.0;0.0;0.0;0.0;0.0;590.0
15.0;0.0;0.0;0.0;0.0;585.0
0.0;0.0;0.0;0.0;0.0;582.0
1.0;0.0;0.0;0.0;0.0;580.0
2.0;0.0;0.0;0.0;0.0;577.0
3.0;0.0;0.0;0.0;0.0;575.0
4.0;0.0;0.0;0.0;0.0;573.0
5.0;0.0;0.0;0.0;0.0;571.0
6.0;0.0;0.0;0.0;0.0;569.0
7.0;0.0;0.0;0.0;0.0;569.0
8.0;0.0;0.0;0.0;0.0;571.0
9.0;0.0;0.0;0.0;0.0;580.0
10.0;0.0;0.0;0.0;0.0;589.0
11.0;0.0;0.0;0.0;0.0;595.0
12.0;0.0;0.0;0.0;0.0;601.0
13.0;0.0;0.0;0.0;0.0;605.0
14.0;0.0;0.0;0.0;0.0;605.0
15.0;0.0;0.0;0.0;0.0;606.0
0.0;0.0;0.0;0.0;0.0;606.0
1.0;0.0;0.0;0.0;0.0;603.0
2.0;0.0;0.0;0.0;0.0;600.0
3.0;0.0;0.0;0.0;0.0;596.0
4.0;0.0;0.0;0.0;0.0;589.0
5.0;0.0;0.0;0.0;0.0;581.0
6.0;0.0;0.0;0.0;0.0;574.0
7.0;0.0;0.0;0.0;0.0;566.0
8.0;0.0;0.0;0.0;0.0;562.0
9.0;0.0;0.0;0.0;0.0;561.0
10.0;0.0;0.0;0.0;0.0;560.0
11.0;0.0;0.0;0.0;0.0;561.0
12.0;0.0;0.0;0.0;0.0;564.0
13.0;0.0;0.0;0.0;0.0;567.0
14.0;0.0;0.0;0.0;0.0;569.0
15.0;0.0;0.0;0.0;0.0;570.0
0.0;0.0;0.0;0.0;0.0;572.0
1.0;0.0;0.0;0.0;0.0;573.0
2.0;0.0;0.0;0.0;0.0;575.0
3.0;0.0;0.0;0.0;0.0;575.0
4.0;0.0;0.0;0.0;0.0;572.0
5.0;0.0;0.0;0.0;0.0;569.0
6.0;0.0;0.0;0.0;0.0;570.0
7.0;0.0;0.0;0.0;0.0;569.0
8.0;0.0;0.0;0.0;0.0;566.0
9.0;0.0;0.0;0.0;0.0;563.0
10.0;0.0;0.0;0.0;0.0;562.0
11.0;0.0;0.0;0.0;0.0;560.0
12.0;0.0;0.0;0.0;0.0;560.0
13.0;0.0;0.0;0.0;0.0;562.0
14.0;0.0;0.0;0.0;0.0;563.0
15.0;0.0;0.0;0.0;0.0;563.0
0.0;0.0;0.0;0.0;0.0;563.0
1.0;0.0;0.0;0.0;0.0;567.0
2.0;0.0;0.0;0.0;0.0;568.0
3.0;0.0;0.0;0.0;0.0;569.0
4.0;0.0;0.0;0.0;0.0;568.0
5.0;0.0;0.0;0.0;0.0;568.0
6.0;0.0;0.0;0.0;0.0;568.0
7.0;0.0;0.0;0.0;0.0;569.0
8.0;0.0;0.0;0.0;0.0;569.0
9.0;0.0;0.0;0.0;0.0;569.0
10.0;0.0;0.0;0.0;0.0;568.0
11.0;0.0;0.0;0.0;0.0;564.0
12.0;0.0;0.0;0.0;0.0;558.0
13.0;0.0;0.0;0.0;0.0;553.0
14.0;0.0;0.0;0.0;0.0;551.0
15.0;0.0;0.0;0.0;0.0;550.0
0.0;0.0;0.0;0.0;0.0;550.0
1.0;0.0;0.0;0.0;0.0;550.0
2.0;0.0;0.0;0.0;0.0;551.0
